,Unnamed: 0,Compound,Tc
2502,3359,V2.802Ta0.198Ga1,12.3
2503,3361,La1Fe0.905Zn0.095As1F0.28O0.68,3.5
2504,3362,La2.1Gd0.7Ca1.4Ba2.8Cu0.7O16.471,79
2505,3363,Bi1.4Pb0.6Sr2Ca2Cu3O7,108.5
2506,3365,Ti0.2Zr0.8,1.01
2507,3366,Sc0.05Zr0.95,0.11
2508,3368,Y1.3Th0.7C2.7,16.8
2509,3369,V0.75Ge0.225Al0.025,8.6
2510,3370,Pd2Y0.9Yb0.1Sn1,4.37
2511,3371,Al0.06Au0.92In0.02,0.0619
2512,3373,Ce0.1Nd0.9Bi1S2F0.5O0.5,4.68
2513,3374,Ba1Pt0.3Si1.7,2.6
2514,3375,Co0.03In0.97,3.95
2515,3377,Tl0.75K0.25Fe1.84Se2,29.8
2516,3378,Hg1Ba2Cu1O4.2,94.2
2517,3379,Lu2Ir2.97Rh0.03Si5,4.6
2518,3380,Ba0.5K0.5Fe1.9Ru0.1As2,37.14
2519,3381,Ru0.05Ti0.95,2.5
2520,3382,Sn0.97As0.006Te0.994,0.048
2521,3383,Eu0.6Pr0.4Ba2Cu3O7,37.8
2522,3384,Tc0.6W0.4,7.89
2523,3385,Zr1P1S1,3.6
2524,3386,Nb0.85Ta0.15,8.08
2525,3387,B2.8C97.2,4
2526,3388,Au0.9Ga0.1,0.264
2527,3389,K0.8Fe1.78Se2,32
2528,3391,Y0.8Ca0.2Ba2Cu3O6.4,52.6
2529,3392,Tl1Ba2Ca0.7Gd0.3Cu2O7,81.25
2530,3393,Sr1Fe1.6Co0.4As2,12.9
2531,3395,La1Fe0.991Zn0.009As1F0.08O0.9,15.6
2532,3398,Bi2Sr2Ca1Cu2O8.373,47.2
2533,3400,Y1Ba2Cu2.6Fe0.4O7.401,82
2534,3401,Tl1Ba0.3Sr0.7La1Cu1O5,30
2535,3402,La0.9Y0.1Ni1C2,2.29
2536,3404,Hf0.909W0.091,2.38
2537,3405,Pr1Fe1As1O0.85,48.2
2538,3406,Ir0.55Re0.15,0.61
2539,3407,Nd1Bi0.9Pb0.1S2F0.3O0.7,4.83
2540,3408,Pb0.5Cu0.5Sr0.8La1.2Cu1O5.01,38.7
2541,3411,Ba1Fe1.78Co0.22As2,16.23
2542,3412,Na0.4Co1H2.6O3.3,2
2543,3413,Nb3Al0.67Zn0.33,17.3
2544,3414,Ce1Ir0.987Pt0.013In5,0.897
2545,3415,Y1Ba2Cu2.994Zn0.006O6.63,60
2546,3416,La1.6Nd0.2Ba0.2Cu1O4,11
2547,3417,Cs0.1Li0.1W1O2.8F0.2,2.1
2548,3418,Sm1.45Gd0.4Ce0.15Cu1O3.97,19.2
2549,3419,Bi2Sr2Ca1Cu2O1,87
2550,3422,Ba0.5K0.5Fe1.8Cu0.2As2,11.83
2551,3423,Tl1Bi1Te2,0.141
2552,3425,Cu0.1Pb0.9,6.5
2553,3426,Ca1Pb1,7
2554,3427,La1F0.05Fe1As1O0.95,26
2555,3428,Nb3Al0.8Ga0.2,18.54
2556,3429,Os0.025Zr0.975,2.97
2557,3430,Y0.57Pr0.43Ba2Cu3O7,22
2558,3432,La1.84Sr0.16Cu0.99Mn0.01O4,30.4
2559,3434,Y0.85Ca0.15Ba2Cu2.85Zn0.15O6.85,43
2560,3435,Y1Pt2B2C1,10.5
2561,3438,Bi0.26Pb0.74,8.3
2562,3439,Nd1.65La0.2Ce0.15Cu1O4,21.2
2563,3440,Bi0.5La1.5Sr1Cu2O6.02,28
2564,3441,Mo0.23Re0.77,9.25
2565,3442,Al0.23Nb0.75Zr0.013,18.3
2566,3443,Ca0.85Eu0.15Fe1As2,12.2
2567,3445,Rb1Eu1Fe4As4,36.5
2568,3447,Y1Ba1.5La0.5Cu3O7.22,36.6
2569,3448,Bi1.6Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7
2570,3449,Hf0.1Nb0.9,9.6
2571,3450,Ir1U1,0.14
2572,3451,Au0.25Te0.75,1.85
2573,3454,Re0.73W0.27,8.3
2574,3455,La2.5Y0.5Ca1Ba3Cu6.86Fe0.14O16.578,77
2575,3456,Hf0.4Zr0.6V2,8.98
2576,3458,Ga1Zr2,0.38
2577,3459,Fe1Se0.82,7.83
2578,3461,Yb0.7Pr0.3Ba2Cu3O6.87,67.2
2579,3463,Tl0.5Pb0.5Sr2Ca1Cu2.98Zn0.02O7,71
2580,3464,Cr0.3Ru0.7,0.38
2581,3465,La1.775Nd0.1Sr0.125Cu1O4,27
2582,3467,U1Pt2.991Pd0.009,0.345
2583,3468,La1Fe1As1H0.35,29
2584,3469,Pr1Fe1As1F0.154O0.846,46.4
2585,3470,In0.04Pb0.96,7.075
2586,3471,Ba1Fe1.88Ni0.12As2,18.6
2587,3472,Ga0.222V0.778,12.3
2588,3473,Sb0.66Tl0.33,5.2
2589,3474,Bi4Sr4Ca0.5Tm1.5Cu4O16.91,1.5
2590,3475,Nb2.5Ta0.5Sn1,17.6
2591,3476,La1Tl2.25Sn0.75,1.05
2592,3477,Pb0.6Cu0.4Sr1.1La0.9Cu1O5.19,25
2593,3478,Ca1Fe0.93Co0.07As1H1,23
2594,3479,La1.92Sr0.08Cu1O3.994,20.3
2595,3480,Pb1.13Ta1S3.13,3.08
2596,3483,Ir0.984Ni0.016,0.052
2597,3484,Eu1.6Pr0.4Ba4Cu7O14.761,63
2598,3486,Mg0.7Al0.15Li0.15B2,28.55
2599,3488,Nd1Ba2Cu3O6.86,78.6
2600,3490,Gd0.93Ca0.07Ba1Sr1Cu3O6.8804,53.5
2601,3491,Gd1Ba1Sr1Cu3O7,82
2602,3492,Bi1Mg1,0.7
2603,3493,Bi3Ni0.95Fe0.05,4.08
2604,3495,La3Pd5Si1,1.4
2605,3496,Nd1.48Gd0.37Ce0.15Cu1O4,18
2606,3499,Y1Ba1.9La0.1Cu3O6.5,32.9
2607,3501,B0.69Mg0.31,5.7
2608,3502,Pr0.55Nd0.45Os4Sb12,1.01
2609,3503,Nb2.73Ti0.27Al1,11.5
2610,3504,Bi2Sr2Ca2Cu3O1,114
2611,3505,Th0.8Nd0.2Ru2,4.55
2612,3506,B3Mo6S8Sn1,15
2613,3507,Dy0.8Tm0.2Ni2B2C1,3.42
2614,3508,Au0.23V0.77,0.66
2615,3511,Mg0.8Zn0.2C1.05Ni3,4
2616,3512,Y1Sr2Cu2.7W0.3O6.9,26
2617,3513,Sm1Ba2Cu3O6.92,90
2618,3514,Y1Ba2Cu2.91Zn0.09O6.73,25
2619,3515,Mg1C1Ni2.975Fe0.025,5.17
2620,3516,Nb77.9Sn11.1Al5.5Ge5.5,13
2621,3521,Nd1Ba2Cu2.85Ga0.15O6.62,23
2622,3522,Li1Ti2O4,11.87272727
2623,3524,N0.93Nb1,13.3
2624,3525,Sr2.5Ca11.5Cu24O41,2.5
2625,3526,La0.8Na0.2Fe1As1F0.2O0.8,23.02
2626,3527,Ca1Ga1Si1,4.2375
2627,3529,Ta1Se3,2
2628,3530,Tm1Rh1.3Sn4,2.07
2629,3531,Bi2Sr1.4Ca1.6Cu2O8.2,81.1
2630,3532,V3Ge0.9Al0.1,8.8
2631,3533,Lu1Rh4B4,10.093625
2632,3534,Y2Ba4Cu7O14.03,4.3
2633,3535,B2.32Nb1,9.8
2634,3536,Pd2Y0.85Dy0.15Sn1,2.8
2635,3537,Y1Ba1.9La0.1Cu3.93Zn0.07O8,17.8
2636,3538,B12Yb0.01Zr0.99,4.4
2637,3539,Er1Ba2Cu2.28Co0.18O6.74,34
2638,3540,Nb3Sn0.7Sb0.3,15.8
2639,3542,In0.78Tl0.22,3.18
2640,3543,Lu0.9Tb0.1Ru1B2,4.76
2641,3544,V0.26Zr0.74,5.9
2642,3546,La1.925Ca0.075Cu1O4,9.2
2643,3547,La1Fe0.9997Mn0.00025As1F0.11O0.89,22.8
2644,3548,Nb1C0.5Ni0.5,17.3
2645,3549,Tc0.3W0.7,5.75
2646,3550,Nb3Ga0.5Al0.5,18.5
2647,3551,Ce0.025Th0.975,0.58
2648,3553,Er0.64Ca0.36Ba1.4Sr0.6Cu2.76Co0.24O6.8,48
2649,3554,Bi2Sr2Ca1Cu2O8.197,74
2650,3555,La1Sn2,3.6
2651,3557,Os0.075W0.925,0.9
2652,3558,Bi1.85Pb0.35Sr1.9Ca2.1Cu3.1O1Y1,112
2653,3559,Gd0.8Pr0.2Ba2Cu3O6.95,53.1
2654,3560,Fe0.98Ni0.02Se0.3Te0.7,2.1
2655,3561,Tl1Ba2Ca1Cu2O8,105.9816667
2656,3563,La1.85Sr0.15Cu0.985Zn0.015O4,20.175
2657,3564,Sn0.65Tl0.35,7.1
2658,3565,Sr1Pd1.8Ag0.2Ge2,2.52
2659,3566,Y1Ba2Cu2.97Ti0.03O6.92,82
2660,3567,Ta0.7V0.3,3
2661,3569,Gd1Ba2Cu3O6.94,90.8
2662,3570,Cu0.08Ti1Se2,4.14
2663,3571,Nd1.5Ce0.5Sr2Nb1Cu2O10,28
2664,3572,La1.8Sr0.2Cu0.995Fe0.005O4,25.5
2665,3574,Y0.97Ca0.03Ba2Cu3O6.97,86.7
2666,3575,Ag7F1O8,0.3
2667,3576,Y0.99Ca0.01Ba2Cu4O8,78.7
2668,3577,Mg1.2C1.6Ni3,7.3
2669,3578,Bi1.6Pb0.4Sr2Cu2.9Mo0.1O1Y1,107
2670,3579,La1Ir2Ge2,1.5
2671,3580,Y1Ba1.66La0.34Cu3O7.073,56
2672,3581,Ba0.82K0.18Fe1.654Co0.346As2,11
2673,3582,Nb3Ge0.2Pb0.2Sn0.6,17.84
2674,3583,Cu0.08Ti2Se2,3.95
2675,3584,Si0.108Zr0.892,3.54
2676,3585,Mo5.5Ru0.5Se8,5.43
2677,3586,Nb3Rh0.7Pt0.3,5.1
2678,3587,Nb50Zr25Hf25,10.1
2679,3588,Nb0.75Al0.17Ge0.08,19.8
2680,3592,Li2Pt3B1,2.728
2681,3593,Ge0.21V0.79,6.4
2682,3594,La1Pt1.5Au0.5B2C1,10.65
2683,3595,La0.9Ca0.1Ba1.5Sr0.5Cu3O6.847,68
2684,3596,Na0.4H3.6Sb1.16S5.16Ta2O1.8,3.5
2685,3598,Hg0.8Bi0.2Ba2Ca2Cu3O8.2,130
2686,3600,La1Ir1Si3,1.473333333
2687,3601,Ba1Cu0.2Si1.8,3.02
2688,3602,Cd0.03In0.97,3.2755
2689,3603,Gd4Fe2As2Te0.9O4,25
2690,3604,La0.35Ce0.65Ru2,1.647
2691,3605,Hg1Ba2Cu1O4.28,85
2692,3607,Mo5.1Pb1S6,14.4
2693,3608,Ce0.03La0.97,1.21
2694,3611,La0.6Th0.4Ni1C2,7.7
2695,3612,Bi1K1,3.6
2696,3613,Y1Ba2Cu3H0.24O6.765,68
2697,3614,Y2Ba4Cu7O14.53,60
2698,3617,Y1.8Si0.2C2.7,11.3
2699,3618,Re0.9467Os0.0533,1.934
2700,3619,Ni22Zr78,3.47
2701,3620,Tm1Ba2Cu3O6.96,89.88
2702,3621,Y1Ba2Cu2.94Zn0.06O6.73,35
2703,3622,Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.89,19
2704,3625,Dy2Ba4Cu7O14.61,29
2705,3627,La1.85Sr0.15Cu0.985Fe0.015O4,5.2
2706,3629,La1.82Sr0.18Cu0.97Co0.03O4,3
2707,3630,Pr0.179Th0.821,0.75
2708,3631,Ir0.43Ru0.57,0.18
2709,3632,Ir0.89Ru0.11,0.105
2710,3633,Ba6Ca2Si46,5.2
2711,3635,Eu1.4Pr0.6Ba4Cu7O14.632,58
2712,3636,Tl2Ba2Ca1Cu2O7.876,110
2713,3637,V0.003Ga0.974Pb0.026,13.2
2714,3638,Ag0.82Sn0.18,0.066
2715,3639,La1Fe1As0.8P0.2O1,3.103333333
2716,3640,Mg1Pt1Si1,2.5
2717,3641,Pd1.5Te2,2.21
2718,3645,Nb3Sn0.05Sn0.95,16.9
2719,3646,La1.86Sr0.14Cu0.99Li0.01O4,38.25
2720,3648,La3Ru4Ge13,3.9
2721,3649,La1Ru2.97Fe0.03Si2,6.22
2722,3650,Ho0.9La0.1Ni2B2C1,2.25
2723,3654,Ge0.5Cu0.5Sr2Ca1.8Y0.2Cu3O9.3,77
2724,3655,Y2Ba4Cu7O14.6,41.2
2725,3656,Gd0.8Mo0.2Ba2Cu3O6.807,52.5
2726,3657,La1Fe1P1F0.05O0.95,7.21
2727,3658,Y1Ba2Cu3O7.01,89.5
2728,3659,Zr1V1.85Fe0.15,6.41
2729,3660,Nb2.85V0.15Sn1,17.1
2730,3661,Hg1Pb2.1,5.85
2731,3662,La0.8Th0.2,5.15
2732,3663,In0.1Pb0.9,6.8
2733,3664,Fe0.25Ni0.75U6,3
2734,3665,Th1.9Er0.1C3,6.8
2735,3667,La1.8Nd0.2Cu1O4.025,15.9
2736,3669,Y1Ba2Cu2.94Ni0.06O6.6,40.1
2737,3670,Y1Ba2Cu3O7.1,91.65
2738,3671,Tl0.5Pb0.5Sr2Ca1Cu2.98Co0.02O7,65
2739,3672,Bi2Sr1.5La0.5Ca1Cu2O1Y1,55.63
2740,3673,Nb2.9175Ti0.0825Al1,16
2741,3674,Nb3Ga0.5Zn0.5,16.4
2742,3675,Nd1.1Ba1.9Cu3O6.9,92
2743,3676,Nb0.8Ga0.15Ni0.05,9.4
2744,3677,Ho0.25Y0.75Ni2B2C1,13.8
2745,3678,Nb0.96Ti0.04N0.9,13.8
2746,3679,U0.99Y0.01Pd2Al3,1.11
2747,3682,Gd0.9Pr0.1Ba2Cu3O6.95,74.3
2748,3683,Y0.8Pr0.2Sr2Cu2.85Re0.15O7,39.1
2749,3684,Al0.029Ti0.971,0.65
2750,3685,Mg1.2C1.52B0.08Ni3,6.9
2751,3686,V75Ge20Sb5,5.86
2752,3687,Ca0.31Sr0.7Ti1O3,0.1
2753,3688,Fe1Se0.91S0.09,10.1
2754,3689,Nb3Sn0.8Ga0.2,17.4
2755,3690,Sr2Tm1Cu3O7.48,58.5
2756,3691,Lu0.1Dy0.9Ni2B2C1,2.485
2757,3693,Ca1Fe1.85Co0.15As2,15.2
2758,3694,Ba1Fe1.906Co0.094As2,17.46428571
2759,3695,Y0.8Pr0.2Ba2Cu4O7.95,74
2760,3696,C1Nb0.6W0.4,12.5
2761,3697,Eu1Fe1.2As2P0.8,21.5
2762,3699,Y0.9Ca0.1Ba2Cu3O6.59,68.8
2763,3700,La1Ba0.9Ca1.1Cu3O7.05,71
2764,3702,Y1Ba1.9La0.1Cu3.95Zn0.05O8,33.3
2765,3703,Yb0.9Ca0.1Ba1.6Sr0.4Cu3O6.89,62.1
2766,3704,Sr0.958Eu0.042Fe1.76Co0.24As2,13.3
2767,3705,Ce1Co1In4.9Sn0.1,1.02
2768,3707,Th0.9988U0.0012,0.55
2769,3708,Nb3Si0.06Sn0.94,17.8
2770,3709,Eu1Ba2Cu3O1Y1,94.8
2771,3710,Pr1.83Ce0.17Cu1O3.99,13
2772,3711,Mo5S6Sn1,13.4
2773,3712,Ce1Ir1In4.996Sn0.004,1.043
2774,3713,Tl1Sr1La1Cu1O5.09,30
2775,3714,Ba1Fe1.92Co0.08As2,7.833333333
2776,3715,Sm1Fe1As1F0.085O0.915,14
2777,3716,Sr0.6La0.4Fe2As2,20.5
2778,3717,Y1Re0.15Ba2Cu2.85O7.13,90
2779,3720,La0.998Gd0.002Al2,2.39
2780,3723,La0.8Y0.2Fe1As1F0.11O0.89,30.3
2781,3724,Lu1Os3B2,4.655
2782,3725,Y0.84Sr1.16Ba1Cu2.78S0.22O7,78.1
2783,3726,V3Ga0.2Si0.8,10.5
2784,3729,Ge1V3H0.033,5.83
2785,3731,Dy0.01La0.99,3.77
2786,3732,Cr0.011Ti0.967V0.022,3.6
2787,3733,La0.9Sr0.1Ni1As1O1,3.7
2788,3735,Tb1Os1.5Sn2.6,1.4
2789,3736,Nb40.6Zr19.9Ta39.5,9.9
2790,3737,La1.7Nd0.3Ba2Ca0.6Cu4.6O7.135,77
2791,3739,Nb25Ti70Zr5,7.5
2792,3740,Bi1.7Pb0.3Sr2Ca0.75Y0.25Cu1.94Zn0.06O8,60.6
2793,3741,Cs0.4Sr0.6Fe2As2,36.6
2794,3742,Cu0.85Ge0.15,0.084
2795,3743,Cs0.23W1O3,6
2796,3744,Bi2Sr2Ca1Cu2O8.118,91
2797,3746,Sr2Ca2Cu3F3.2O6.2,111
2798,3747,Sr1Fe2As1.22P0.78,27.35
2799,3750,Y1Ba2Cu2.9Ni0.1O6.92,80.5
2800,3751,Mg2Nb1,5.6
2801,3754,Ce1Ir1In4.986Sn0.014,0.8
2802,3755,Ru1Sr2Gd0.9Y0.1Cu2O8,32.2
2803,3756,Tm1.83Ca0.17Cu1O3.99,30
2804,3757,Pt0.42Y0.58,0.76
2805,3758,Bi1.7Pb0.3Sr2Ca0.65Y0.35Cu1.94Zn0.06O8,62.1
2806,3759,Tm5Rh2.4Co3.6Sn18,1.27
2807,3760,P0.2Si0.8V3,16.6
2808,3761,Mg0.97Co0.03B2,36.2
2809,3763,Li2Pd2.94Ni0.06B1,7.7
2810,3766,C0.017N0.632Ta1,11.84
2811,3767,Sm0.716La1.084Sr0.2Cu1O4,18.1
2812,3768,Co0.15Ti0.85,3.8
2813,3769,Y1Ba2Cu2.85Ag0.15O1Y1,91.3
2814,3770,Lu1.86Sc0.14Fe3Si5,3.51
2815,3772,Ce0.02Th0.98,0.7
2816,3773,U1Pd2Al2.97Ga0.03,1.64
2817,3774,V3Si0.4Sn0.6,9.8
2818,3778,Y1Ba2Cu2.95Zn0.05O6.72,35
2819,3780,Sr2V1Fe1As1O2.9,40
2820,3781,Bi2Sr2Ca1Cu2O8.14,81
2821,3782,Ga0.05V2Al20,1.53
2822,3786,Y1Ba2Cu3O6.556,58.95
2823,3787,Nb13.75Ta41.25Rh45,3.56
2824,3788,Cr0.099V0.901,3.3
2825,3789,Fe0.5Ba2Ho1Cu2.5O7.49,76
2826,3790,Hg1Ba2Cu1O4.058,89
2827,3792,Ce1Rh0.55Ir0.45In5,0.94
2828,3793,Sn0.25Ta0.25V0.5,2.8
2829,3794,Ce0.98Yb0.02Co1In5,1.89
2830,3795,Sn0.985Te1,0.0466
2831,3796,Ag5Pb2O6,0.0502
2832,3798,Nb2.55V0.45Al1,14
2833,3800,Bi1Sr0.85Nd0.15Cu1O1Y1,13.56
2834,3802,La1Fe1P1O1,5.458571429
2835,3803,Y1Ba2Cu2.6Co0.4O7.03,11.3
2836,3804,Mo0.84Ti0.16C1,12.8
2837,3807,Y1Ba1.2Sr0.8Cu3O6.8,86
2838,3808,P3Pd7,0.85
2839,3809,K1Fe1.932Co0.068As2,1.845
2840,3810,Ce1Fe1As1H0.07O0.93,31.3
2841,3812,Ba0.63K0.37Fe2As2,39
2842,3813,Ca10Pt3.72Fe9.28As18,14.9
2843,3815,Y0.8Pr0.2Ba2Cu3O6.81,68
2844,3816,Hg1,4.1366
2845,3817,Ir0.33V2.67,1.39
2846,3818,Ir0.7Ru0.1Rh0.2,0.05
2847,3822,La1.8Sr0.2Cu0.983Zn0.017O4,19.8
2848,3823,Nb0.04Zr0.96,4.9
2849,3824,Pr1Pt4Ge91Sb3,1.4
2850,3826,Rh1Sn2,0.6
2851,3828,Ba8Ge42Co4,7
2852,3829,Sm1Fe0.94Mn0.06As1F0.12O0.88,16
2853,3830,La2.9394Ce0.0606In1,5.72
2854,3831,Ca1Al0.8Ga0.2Si1,5.6
2855,3832,Y2I1.4Br0.6C2,10.5
2856,3833,La1.8Nd0.2Cu1O4.086,35.9
2857,3834,Al0.95B0.05Nb3,19.1
2858,3835,Y0.85Gd0.15Ni2B2C1,9.95
2859,3836,Er1Ba2Cu3O6.92,90
2860,3837,Y1.8V0.2C2.9,11.5
2861,3838,Dy1Ba2Cu2.7Fe0.3O6.96,10
2862,3839,La1Ba2Cu3O6.89,76
2863,3841,Te1,3.94125
2864,3842,Ba0.64K0.36Bi1O3,28.5
2865,3843,Mo1Sr2Y1Cu2O8,21
2866,3844,Ir2La1,0.24
2867,3846,Ba1.8Sr0.2Yb1Cu3O6.61,56.7
2868,3848,Ga3Sc1,2.1
2869,3849,Sn3Th1,3.33
2870,3850,V0.749Sb0.157Al0.094,5.1
2871,3851,La1.85Sr0.15Cu0.9925Co0.0075O4,30.6
2872,3852,Na2.9Ba4.5Si46,3.5
2873,3853,Bi2F0.2S2O0.8,3
2874,3854,Co0.28Y0.72,0.34
2875,3855,Tm1Ni1.92Fe0.08B2C1,7.39
2876,3856,Ba1Fe2As0.74P1.26,7.73
2877,3858,Na1Pb3,5.62
2878,3860,C60Rb2,29
2879,3861,Ce0.8Yb0.2Co1In5,0.92
2880,3862,Y1Ba1.8Cs0.2Cu3O6.58,93.3
2881,3863,Sm1Ba2Cu2.7Ni0.3O6.97,24
2882,3864,Cu1Te2,1.3
2883,3866,Ba1Pb0.83Bi0.17O3,7.6
2884,3867,Bi0.6Pb0.2S0.2Sr2Ca0.7Nd0.3Cu2O6.95,80
2885,3868,Ba1Ti2Sb1.7Sn0.3O1,2.2
2886,3869,Hg1Ba2Cu1O4.37,37.5
2887,3870,Ca10Pt3.97Fe9.03As18,10.75
2888,3871,Cu1Mo6Se8,5.9
2889,3872,Lu1.94Dy0.06Fe3Si5,4.52
2890,3874,Ba0.6K0.4Bi0.969Pr0.031O3,18.4
2891,3875,Zr0.87Hf0.13V2,9.45
2892,3876,Tl1Sr1.9Cr0.1Cu1O5,37.5
2893,3877,Mg1C1Ni2.8Co0.2,7.2
2894,3879,Nd1.6Pr0.4Ba4Cu7O14.603,48
2895,3880,Ru1Sr2Gd0.82Nd0.18Cu2O8,21
2896,3881,La1.87Sr0.13Cu0.9975Zn0.0025O4,28.92
2897,3883,Bi0.8Rh0.2,2.7
2898,3884,Y0.5Pr0.5Sr2Cu2.85Re0.15O7,26.2
2899,3885,Al1Ce0.017La3,0.77
2900,3886,La1Ni1As1F0.06O0.94,3.64
2901,3888,Nb0.36Ti0.64,9.05
2902,3889,Cs1Pb1Bi3Te6,2.7
2903,3890,Hf0.834W0.166,2.79
2904,3892,V75Si2.57Ga22.4,13.32
2905,3893,Y1Ba2Cu2.91Zn0.09O6.77,30
2906,3894,Eu1.5Ce0.5Sr2Cu2Nb1O9.955,21
2907,3895,Dy0.9Ca0.1Ba2Cu2.7Zn0.3O6.72,21
2908,3896,Tl0.4Rb0.4Fe1.7Se2,31.35
2909,3897,Nb3Rh0.1Au0.9,10.8
2910,3898,La0.7Ti0.3Bi1S2O1,2.22
2911,3899,Si2Th1,2.862
2912,3901,Tc0.44Th0.56,5.3
2913,3902,Y0.65Dy0.35Ni2B2C1,10.6
2914,3903,K0.8Fe1.933Mn0.067Se2,32
2915,3904,Hf1V2D0.25,8.24
2916,3905,Al0.999Mn0.001,0.596
2917,3906,Y1Sr2Cu3O7.5,62.5
2918,3907,Hf0.915Mo0.085,2.13
2919,3908,La0.5Dy0.5Ba1Ca1Cu3O7,55
2920,3909,Y0.78Gd0.22Ni2B2C1,7.02
2921,3912,Cu1Co1.98Ir0.02S4,2.79
2922,3914,Y0.9Ca0.1C2,3.15
2923,3915,Y1Ba2Cu3.96Zn0.06O8,50.1
2924,3916,In0.6Pb0.4,6.28
2925,3917,Y0.975Ca0.025Ba2Cu2.975Al0.025O6.89,94.5
2926,3918,Sn0.874Ge0.076In0.05Te1,1.64
2927,3919,V0.6Zr0.4,8.3
2928,3921,Eu1Fe2As1.68P0.32,22
2929,3922,Ba0.6K0.4Fe2As2,35.66
2930,3923,Dy1Ba1Sr1Cu3O6.6,14.85
2931,3924,Os0.084Re0.916,1.88
2932,3925,Ir1Zr3,2.13
2933,3926,La1.5Nd0.5Ca1Ba2Cu5O11.872,78
2934,3927,La1Ru2.76Co0.24Si2,6.04
2935,3928,Lu0.65Er0.35Ru1B2,6.94
2936,3929,Sm0.25Fe0.75Se0.85,9.2
2937,3930,Nb0.55Ti0.45,9.4
2938,3931,La0.62Dy0.38Fe1As1F0.175O0.825,38
2939,3934,Mg0.9Zn0.1C0.98Ni3,4.5
2940,3935,Tm2Ba4Cu7O14.732,88
2941,3936,Pd0.02Rh0.31Zr0.67,9.85
2942,3937,In0.005Tl0.995,2.418
2943,3940,Y1Ba2Cu3.92Ga0.08O8,74.5
2944,3941,Ba1Ti2Sb2O1,0.964
2945,3942,Be21Ni5,0.72
2946,3945,Cs0.32O3W1,1.12
2947,3947,Bi1.09Ta1Se3.09,1.8
2948,3948,Ir0.94Se2,6.24
2949,3949,Hf1Pd2In1,2.86
2950,3951,Dy1Ba2Cu2.98Ni0.02O6.72,83
2951,3953,Eu0.5Sr0.5Ba1.6Pr0.1Cu3O7.07,42
2952,3954,Y0.85K0.15Ba2Cu3O6.48,90.15
2953,3955,Ca1.8Na0.2Cu1Br2O2,11
2954,3957,Al1Sb1,2.8
2955,3958,Sm1Ba2Cu3O6.86,91
2956,3960,Y0.4La0.6Ba2Cu3O6.99,85
2957,3962,Ge0.1In0.9,6.2
2958,3963,Ho0.2Dy0.8Ni2B2C1,6.215
2959,3964,Ho1Ba2Cu3O7,92.475
2960,3965,Y1Ba2Cu2.64Fe0.36O7.12,32
2961,3967,Tm5Rh3.6Co2.4Sn18,1.57
2962,3968,In0.98Pb0.02,3.45
2963,3969,Y1Ba1.87La0.13Cu4O8,61
2964,3971,Sr1Fe1.8Pt0.2As2,15.8
2965,3972,Y1Sr1.2Ba0.8Cu2.5B0.5O7,35
2966,3973,Dy1Ba2Cu2.95Ga0.05O6.69,83
2967,3974,Be13U0.9755Th0.0245,0.59
2968,3975,B6Y1,5.692857143
2969,3977,Tl0.5Bi0.5Sr4Cu2C1O10,53.5
2970,3979,Nb0.75Sn0.125Zr0.125,16.7
2971,3980,Tl1Sr2Ca1Cu2O6.862,15.2
2972,3981,Er0.75Ca0.25Ba2Cu3O6.88,67.5
2973,3982,Sn0.9Ag0.07Te1,1.73
2974,3983,Y0.16Lu0.84Ni2B2C1,15.2
2975,3984,Ta1Ir1Si1,0.5
2976,3986,Nb3Al0.967Se0.033,18.1
2977,3988,Mo0.9V0.1C1,13.3
2978,3989,Lu2Ir3Si4.98Ge0.02,6.32
2979,3990,Bi2S2F0.1O0.9,3.675
2980,3991,Bi1Ru1,3.273333333
2981,3992,Gd0.02In1La2.98,7.9
2982,3994,S3Sn1Ta1,2.96
2983,3996,Eu0.0153La0.9847,1.58
2984,3997,Y1Ba2Cu2.7Al0.3O6.99,73
2985,3998,Er1Ba2Cu3O6.78,78.2
2986,3999,Y2Cl2C2,2.3
2987,4000,Ca1.75Na0.25Cu1Br2O2,18
2988,4003,La2.1Yb0.2Ba2.1Ca0.4Cu5O11.802,47
2989,4005,Pb1.12Nb2Se5.12,2.9
2990,4006,Cu1S1Se1,1.625
2991,4008,Yb1Ca0.2Ba1.6Sr0.4Cu4O8,86
2992,4010,Pr0.91La1Ce0.09Cu1O4,24.6
2993,4011,Sm0.8Pr0.2Ba2Cu3O6.95,39.65
2994,4012,La3In0.9Cd0.1,9.55
2995,4013,Pb0.6Cu0.4Sr0.8La1.2Cu1O5.11,34.8
2996,4014,Mo0.5Rh0.5,1.91
2997,4015,Tm0.84Lu0.16Fe3Si5,2.44
2998,4017,Rb1Fe2As2,1.983333333
2999,4018,Dy1Ba1.2Sr0.8Cu3O6.9,84.7
3000,4019,K0.6Zr1N1Cl1,14.4
3001,4020,Bi1.95La0.05Sr1Cu1O1Y1,20
3002,4022,N0.78Nb1,10.5
3003,4023,Nd1.75Y0.1Ce0.15Cu1O4,21
3004,4024,Tm0.95Ca0.05Ba2Cu4O8,84.8
3005,4025,Pb0.35Tl0.65,3.8
3006,4026,Ca8.77Nd1.23Pt3Fe10As18,28.4
3007,4028,Ni18Zr82,2.98
